ID,description,prise,region,promo_price,url
3142199,Конструктор LEGO City Police Автомобиль полицейского патруля 60239,479,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3142199/
3405636,Конструктор LEGO Minecraft Коралловый риф 21164,619,"['RU-MOW', 'RU-SPE']",999,https://www.detmir.ru/product/index/id/3405636/
3597054,Конструктор LEGO Jurassic World Побег барионикса на катере 76942,4769,"['RU-MOW', 'RU-SPE']",7499,https://www.detmir.ru/product/index/id/3597054/
3405580,Конструктор LEGO City Town Дорожные пластины 60304,909,"['RU-MOW', 'RU-SPE']",1499,https://www.detmir.ru/product/index/id/3405580/
3405635,Конструктор LEGO Harry Potter Учёба в Хогвартсе Урок заклинаний 76385,1739,"['RU-MOW', 'RU-SPE']",2799,https://www.detmir.ru/product/index/id/3405635/
3758560,Конструктор LEGO Star Wars Легкий имперский крейсер 75315,8369,"['RU-MOW', 'RU-SPE']",13499,https://www.detmir.ru/product/index/id/3758560/
3405633,Конструктор LEGO Harry Potter Учёба в Хогвартсе Урок зельеварения 76383,1739,"['RU-MOW', 'RU-SPE']",2799,https://www.detmir.ru/product/index/id/3405633/
3226626,Конструктор LEGO Technic Mini Claas Xerion 42102,559,"['RU-MOW', 'RU-SPE']",899,https://www.detmir.ru/product/index/id/3226626/
3200882,Конструктор LEGO Disney Frozen Шкатулка Эльзы 41168,2269,"['RU-MOW', 'RU-SPE']",3599,https://www.detmir.ru/product/index/id/3200882/
3144096,Конструктор LEGO Creator Обитатели морских глубин 31088,869,"['RU-MOW', 'RU-SPE']",1399,https://www.detmir.ru/product/index/id/3144096/
3405565,Конструктор LEGO Dots Креативный набор для праздника 41926,1259,"['RU-MOW', 'RU-SPE']",1999,https://www.detmir.ru/product/index/id/3405565/
3405645,Конструктор LEGO Technic Фронтальный погрузчик 42116,559,"['RU-MOW', 'RU-SPE']",899,https://www.detmir.ru/product/index/id/3405645/
3226591,Конструктор LEGO Creator Огненный дракон 31102,1139,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3226591/
3405530,Конструктор LEGO DUPLO Town Фермерский трактор и животные 10950,1029,"['RU-MOW', 'RU-SPE']",1599,https://www.detmir.ru/product/index/id/3405530/
3777766,Конструктор LEGO Super Heroes Новогодний календарь 76196,2079,"['RU-MOW', 'RU-SPE']",2799,https://www.detmir.ru/product/index/id/3777766/
3244577,Конструктор LEGO Super Mario Дом Марио и Йоши 71367,1699,"['RU-MOW', 'RU-SPE']",2699,https://www.detmir.ru/product/index/id/3244577/
3597028,Конструктор LEGO Super Heroes Перчатка бесконечности 76191,4739,"['RU-MOW', 'RU-SPE']",6999,https://www.detmir.ru/product/index/id/3597028/
3226564,Конструктор LEGO DUPLO Town Спальня 10926,799,"['RU-MOW', 'RU-SPE']",1299,https://www.detmir.ru/product/index/id/3226564/
3489842,Конструктор LEGO Minecraft Приключения на пиратском корабле 21152,2819,"['RU-MOW', 'RU-SPE']",4699,https://www.detmir.ru/product/index/id/3489842/
3226603,Конструктор LEGO Friends Соревнование кондитеров 41393,2109,"['RU-MOW', 'RU-SPE']",3599,https://www.detmir.ru/product/index/id/3226603/
3596769,Конструктор LEGO Creator Приключения на космическом шаттле 31117,2719,"['RU-MOW', 'RU-SPE']",4499,https://www.detmir.ru/product/index/id/3596769/
3244481,Конструктор LEGO DUPLO Подводный замок Ариэль 10922,1799,"['RU-MOW', 'RU-SPE']",2599,https://www.detmir.ru/product/index/id/3244481/
3597025,Конструктор LEGO Super Heroes Корабль Чёрной Пантеры «Дракон» 76186,1169,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3597025/
3239914,Набор для творчества LEGO DOTS Подставка для карандашей Ананас 41906,1499,"['RU-MOW', 'RU-SPE']",1699,https://www.detmir.ru/product/index/id/3239914/
3405654,Конструктор LEGO Technic Bugatti Chiron 42083,22039,['RU-MOW'],34899,https://www.detmir.ru/product/index/id/3405654/
3777767,Конструктор LEGO Harry Potter Новогодний календарь 76390,2079,"['RU-MOW', 'RU-SPE']",2599,https://www.detmir.ru/product/index/id/3777767/
3244480,Конструктор LEGO DUPLO Башенный кран на стройке 10933,6099,"['RU-MOW', 'RU-SPE']",9999,https://www.detmir.ru/product/index/id/3244480/
3405541,Конструктор LEGO Creator Домик на дереве для сафари 31116,1589,"['RU-MOW', 'RU-SPE']",2699,https://www.detmir.ru/product/index/id/3405541/
3596786,Конструктор LEGO Friends Волшебная акробатика 41686,1039,"['RU-MOW', 'RU-SPE']",1699,https://www.detmir.ru/product/index/id/3596786/
3405534,Конструктор LEGO Jurassic World Побег динозавров: тираннозавр и трицератопс 10939,1639,"['RU-MOW', 'RU-SPE']",2599,https://www.detmir.ru/product/index/id/3405534/
3405564,Конструктор LEGO Dots Хранение секретов 41925,1199,"['RU-MOW', 'RU-SPE']",1299,https://www.detmir.ru/product/index/id/3405564/
3244549,Конструктор LEGO Super Heroes Халкбастер против агента А.И.М. 76164,2319,"['RU-MOW', 'RU-SPE']",3699,https://www.detmir.ru/product/index/id/3244549/
3226746,Конструктор LEGO Speed Champions Ferrari F8 Tributo 76895,1799,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3226746/
3226749,Конструктор LEGO Speed Champions Formula E Panasonic Jaguar Racing GEN2 car Jaguar I-Pace eTrophy 76898,2399,"['RU-MOW', 'RU-SPE']",3699,https://www.detmir.ru/product/index/id/3226749/
3226652,Конструктор LEGO City Police Ограбление полицейского монстр-трака 60245,2699,"['RU-MOW', 'RU-SPE']",4499,https://www.detmir.ru/product/index/id/3226652/
3405531,Конструктор LEGO DUPLO Town Конюшня для лошади и пони 10951,1609,"['RU-MOW', 'RU-SPE']",2499,https://www.detmir.ru/product/index/id/3405531/
3594629,Конструктор LEGO Super Heroes Бэтмен против Джокера погоня на Бэтмобиле 76180,1669,"['RU-MOW', 'RU-SPE']",2799,https://www.detmir.ru/product/index/id/3594629/
3405533,Конструктор LEGO DUPLO Disney Праздничный поезд Микки и Минни 10941,1609,"['RU-MOW', 'RU-SPE']",2599,https://www.detmir.ru/product/index/id/3405533/
3200881,Конструктор LEGO Disney Frozen Деревня в Эренделле 41167,4449,"['RU-MOW', 'RU-SPE']",7499,https://www.detmir.ru/product/index/id/3200881/
3244551,Конструктор LEGO Super Heroes Геликарриер 76153,6859,"['RU-MOW', 'RU-SPE']",11499,https://www.detmir.ru/product/index/id/3244551/
3244597,Конструктор LEGO Harry Potter Грохх и Долорес Амбридж 75967,1779,"['RU-MOW', 'RU-SPE']",2799,https://www.detmir.ru/product/index/id/3244597/
3405577,Конструктор LEGO My City Скейт-парк 60290,1499,"['RU-MOW', 'RU-SPE']",2619,https://www.detmir.ru/product/index/id/3405577/
3244535,Конструктор LEGO City Воздушная гонка 60260,1569,"['RU-MOW', 'RU-SPE']",2499,https://www.detmir.ru/product/index/id/3244535/
3405542,Конструктор LEGO Creator Пляжный домик серферов 31118,2859,"['RU-MOW', 'RU-SPE']",4499,https://www.detmir.ru/product/index/id/3405542/
3597052,Конструктор LEGO Jurassic World Скелет тираннозавра на выставке 76940,2599,"['RU-MOW', 'RU-SPE']",2799,https://www.detmir.ru/product/index/id/3597052/
3596747,Конструктор LEGO DUPLO Town Мусоровоз и контейнеры для раздельного сбора мусора 10945,909,"['RU-MOW', 'RU-SPE']",1499,https://www.detmir.ru/product/index/id/3596747/
3405585,Конструктор LEGO City Police Полицейский вертолёт 60275,479,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3405585/
3405641,Конструктор LEGO Star Wars Испытание на Татуине 75299,1729,"['RU-MOW', 'RU-SPE']",2799,https://www.detmir.ru/product/index/id/3405641/
3405606,Конструктор LEGO Marvel Super Heroes Тор робот 76169,639,"['RU-MOW', 'RU-SPE']",999,https://www.detmir.ru/product/index/id/3405606/
3244485,Конструктор LEGO Creator Отпуск в доме на колесах 31108,4299,"['RU-MOW', 'RU-SPE']",7499,https://www.detmir.ru/product/index/id/3244485/
3200890,Конструктор LEGO Star Wars Йода 75255,5499,"['RU-MOW', 'RU-SPE']",9499,https://www.detmir.ru/product/index/id/3200890/
3596770,Конструктор LEGO Creator Колесо обозрения 31119,5169,"['RU-MOW', 'RU-SPE']",8499,https://www.detmir.ru/product/index/id/3596770/
3620626,Конструктор LEGO Creator Аквариум 31122,2699,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3620626/
3405529,Конструктор LEGO DUPLO Town Уход за животными на ферме 10949,489,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3405529/
3405552,Конструктор LEGO Friends Пекарня Хартлейк-Сити 41440,959,"['RU-MOW', 'RU-SPE']",1599,https://www.detmir.ru/product/index/id/3405552/
3226563,Конструктор LEGO DUPLO Town Игровая комната 10925,799,"['RU-MOW', 'RU-SPE']",1299,https://www.detmir.ru/product/index/id/3226563/
3226558,Конструктор LEGO DUPLO Грузовик Алфавит 10915,1499,"['RU-MOW', 'RU-SPE']",2499,https://www.detmir.ru/product/index/id/3226558/
3620625,Конструктор LEGO Creator Крокодил 31121,2699,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3620625/
3244619,Конструктор LEGO Dots Настольный набор 41907,1069,"['RU-MOW', 'RU-SPE']",1759,https://www.detmir.ru/product/index/id/3244619/
3596783,Конструктор LEGO Friends Лесной клуб верховой езды 41683,3869,"['RU-MOW', 'RU-SPE']",6499,https://www.detmir.ru/product/index/id/3596783/
3405547,Конструктор LEGO Friends Электромобиль Оливии 41443,779,"['RU-MOW', 'RU-SPE']",1299,https://www.detmir.ru/product/index/id/3405547/
3405642,Конструктор LEGO Star Wars Имперский истребитель СИД 75300,2239,"['RU-MOW', 'RU-SPE']",3699,https://www.detmir.ru/product/index/id/3405642/
3175848,Конструктор LEGO Creator Зоомагазин и кафе в центре города 31097,4669,['RU-MOW'],7499,https://www.detmir.ru/product/index/id/3175848/
3777765,Конструктор LEGO Star Wars Новогодний календарь 75307,2079,"['RU-MOW', 'RU-SPE']",2599,https://www.detmir.ru/product/index/id/3777765/
3405614,Конструктор LEGO Super Mario дополнительный набор загадочное испытание растения-пираньи 71382,1549,"['RU-MOW', 'RU-SPE']",2699,https://www.detmir.ru/product/index/id/3405614/
3244596,Конструктор LEGO Harry Potter Выручай-комната Хогвартса 75966,1139,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3244596/
3405535,Конструктор LEGO Classic Прозрачные кубики 11013,1589,"['RU-MOW', 'RU-SPE']",2599,https://www.detmir.ru/product/index/id/3405535/
3200891,Конструктор LEGO Star Wars Episode IX Шаттл Кайло Рена 75256,6889,"['RU-MOW', 'RU-SPE']",11499,https://www.detmir.ru/product/index/id/3200891/
3226693,Конструктор LEGO City Nitro Wheels Гоночные автомобили 60256,1239,"['RU-MOW', 'RU-SPE']",1999,https://www.detmir.ru/product/index/id/3226693/
3099183,Конструктор LEGO City Trains Рельсы 60205,959,"['RU-MOW', 'RU-SPE']",1499,https://www.detmir.ru/product/index/id/3099183/
3181585,Конструктор LEGO Marvel Super Heroes Капитан Марвел и атака скруллов 76127,2499,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3181585/
3108625,Конструктор LEGO City Trains Железнодорожные стрелки 60238,1069,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3108625/
3597024,Конструктор LEGO Star Wars Звездный истребитель мандалорцев 75316,3569,"['RU-MOW', 'RU-SPE']",5499,https://www.detmir.ru/product/index/id/3597024/
3405609,Конструктор LEGO Jurassic World Побег галлимима и птеранодона 75940,4179,"['RU-MOW', 'RU-SPE']",5499,https://www.detmir.ru/product/index/id/3405609/
3226711,Конструктор LEGO Ninjago Кибердракон Джея 71711,3439,"['RU-MOW', 'RU-SPE']",4499,https://www.detmir.ru/product/index/id/3226711/
3334779,Конструктор LEGO Disney Princess Башня Рапунцель 43187,3339,"['RU-MOW', 'RU-SPE']",5499,https://www.detmir.ru/product/index/id/3334779/
3244516,Конструктор LEGO Friends Кафе в парке Хартлейк Сити 41426,1059,"['RU-MOW', 'RU-SPE']",1699,https://www.detmir.ru/product/index/id/3244516/
3244531,Конструктор LEGO City Мини-подлодка 60263,489,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3244531/
3758559,Конструктор LEGO Star Wars TM Штурмовой шаттл Бракованной Партии 75314,5939,"['RU-MOW', 'RU-SPE']",9499,https://www.detmir.ru/product/index/id/3758559/
3405612,Конструктор LEGO Super Mario Твои уровни! Твои приключения! 71380,3299,"['RU-MOW', 'RU-SPE']",5499,https://www.detmir.ru/product/index/id/3405612/
3226731,Конструктор LEGO Super Heroes Человек-паук 76146,899,"['RU-MOW', 'RU-SPE']",999,https://www.detmir.ru/product/index/id/3226731/
3226562,Конструктор LEGO DUPLO Super Heroes Лаборатория супергероев 10921,1839,"['RU-MOW', 'RU-SPE']",2599,https://www.detmir.ru/product/index/id/3226562/
3405590,Конструктор LEGO City Great Vehicles Спортивный автомобиль 60285,479,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3405590/
3405591,Конструктор LEGO City Great Vehicles Пляжный спасательный вездеход 60286,479,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3405591/
3405573,Конструктор LEGO Dots Брелок Леопард 41929,439,"['RU-MOW', 'RU-SPE']",549,https://www.detmir.ru/product/index/id/3405573/
618971,Строительная пластина LEGO Classic Серая (10701),799,"['RU-MOW', 'RU-SPE']",1299,https://www.detmir.ru/product/index/id/618971/
3226710,Конструктор LEGO Ninjago Специальный автомобиль Ниндзя 71710,3599,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3226710/
3405569,Конструктор LEGO Dots Брелок Щенок 41927,369,"['RU-MOW', 'RU-SPE']",549,https://www.detmir.ru/product/index/id/3405569/
3244509,Конструктор LEGO Friends Спасение тигра на воздушном шаре 41423,2339,"['RU-MOW', 'RU-SPE']",3599,https://www.detmir.ru/product/index/id/3244509/
3226649,Конструктор LEGO City Police Арест на шоссе 60242,929,"['RU-MOW', 'RU-SPE']",1499,https://www.detmir.ru/product/index/id/3226649/
3244585,Конструктор LEGO Ninjago Истребитель Кая 71704,2319,"['RU-MOW', 'RU-SPE']",3599,https://www.detmir.ru/product/index/id/3244585/
3244515,Конструктор LEGO Friends Цветочный сад Оливии 41425,589,"['RU-MOW', 'RU-SPE']",799,https://www.detmir.ru/product/index/id/3244515/
3498484,Конструктор LEGO Star Wars Имперский шаттл 75302,4539,['RU-MOW'],7499,https://www.detmir.ru/product/index/id/3498484/
3475283,Конструктор LEGO City Great Vehicles Автовоз 60305,2499,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3475283/
3244473,Конструктор LEGO DUPLO Бульдозер 10930,469,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3244473/
3244604,Конструктор LEGO Star Wars Джедайский перехватчик Энакина 75281,1759,"['RU-MOW', 'RU-SPE']",2799,https://www.detmir.ru/product/index/id/3244604/
3596926,Конструктор LEGO Super Mario Падающая башня босса братца-сумо 71388,1619,"['RU-MOW', 'RU-SPE']",2699,https://www.detmir.ru/product/index/id/3596926/
3597021,Конструктор LEGO Star Wars Дуэль на Мандалоре 75310,1129,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3597021/
3244578,Конструктор LEGO Super Mario Погоня за сокровищами Тоада 71368,3899,"['RU-MOW', 'RU-SPE']",6499,https://www.detmir.ru/product/index/id/3244578/
3596790,Конструктор LEGO Friends Киоск на Волшебной ярмарке 41687,1559,"['RU-MOW', 'RU-SPE']",2599,https://www.detmir.ru/product/index/id/3596790/
3405582,Конструктор LEGO City Fire Пожарная машина с лестницей 60280,949,"['RU-MOW', 'RU-SPE']",1499,https://www.detmir.ru/product/index/id/3405582/
3244483,Конструктор LEGO DUPLO Гонки Молнии МакКуина 10924,2049,"['RU-MOW', 'RU-SPE']",2599,https://www.detmir.ru/product/index/id/3244483/
3244514,Конструктор LEGO Friends Дом Стефани 41398,2099,"['RU-MOW', 'RU-SPE']",3299,https://www.detmir.ru/product/index/id/3244514/
3596879,Конструктор LEGO Disney Princess Зимняя сказка Анны и Эльзы 43194,2289,"['RU-MOW', 'RU-SPE']",3599,https://www.detmir.ru/product/index/id/3596879/
3226648,Конструктор LEGO City Police Полицейский отряд с собакой 60241,479,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3226648/
3596766,Конструктор LEGO Minecraft Небесная башня 21173,3329,"['RU-MOW', 'RU-SPE']",5499,https://www.detmir.ru/product/index/id/3596766/
3244525,Конструктор LEGO Dots Большой набор для создания браслетов 41913,1459,"['RU-MOW', 'RU-SPE']",2199,https://www.detmir.ru/product/index/id/3244525/
3405526,Конструктор LEGO DUPLO My First Единорог 10953,499,"['RU-MOW', 'RU-SPE']",799,https://www.detmir.ru/product/index/id/3405526/
3405610,Конструктор LEGO Jurassic World Индоминус-рекс против анкилозавра 75941,9499,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3405610/
3244484,Конструктор LEGO Creator Исследовательский планетоход 31107,2699,['RU-MOW'],4499,https://www.detmir.ru/product/index/id/3244484/
3405619,Конструктор LEGO Ninjago Электрический робот Джея 71740,1099,"['RU-MOW', 'RU-SPE']",1699,https://www.detmir.ru/product/index/id/3405619/
3889884,Конструктор LEGO Super Heroes Новый Асгард Бро Тора 76200,2699,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3889884/
3244507,Конструктор LEGO Friends Спасение слонёнка 41421,969,"['RU-MOW', 'RU-SPE']",1699,https://www.detmir.ru/product/index/id/3244507/
3244572,Конструктор LEGO Super Mario Охраняемая крепость 71362,2749,"['RU-MOW', 'RU-SPE']",4699,https://www.detmir.ru/product/index/id/3244572/
3226594,Конструктор LEGO Creator Городской магазин игрушек 31105,2329,"['RU-MOW', 'RU-SPE']",3699,https://www.detmir.ru/product/index/id/3226594/
3405583,Конструктор LEGO City Fire Спасательный пожарный вертолёт 60281,1529,"['RU-MOW', 'RU-SPE']",2499,https://www.detmir.ru/product/index/id/3405583/
3234228,Конструктор LEGO Trolls Праздник в Поп-сити 41255,2639,"['RU-MOW', 'RU-SPE']",4699,https://www.detmir.ru/product/index/id/3234228/
3144098,Конструктор LEGO Creator Робот для подводных исследований 31090,1499,['RU-MOW'],1799,https://www.detmir.ru/product/index/id/3144098/
3596921,Конструктор LEGO City Wildlife 0 60302,5069,"['RU-MOW', 'RU-SPE']",8499,https://www.detmir.ru/product/index/id/3596921/
3596890,Конструктор LEGO City Wildlife Спасательный вездеход для зверей 60300,529,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3596890/
3405608,Конструктор LEGO Jurassic World Лаборатория доктора Ву: Побег детёнышей динозавра 75939,1799,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3405608/
3226748,Конструктор LEGO Speed Champions 1985 Audi Sport quattro S1 76897,1699,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3226748/
3226593,Конструктор LEGO Creator Грузовик Монстрбургер 31104,2789,"['RU-MOW', 'RU-SPE']",4499,https://www.detmir.ru/product/index/id/3226593/
3596716,Конструктор LEGO DUPLO Super Heroes Штаб-квартира Человека-паука 10940,1649,"['RU-MOW', 'RU-SPE']",2599,https://www.detmir.ru/product/index/id/3596716/
3405528,Конструктор LEGO DUPLO My First Пожарный вертолет и полицейский автомобиль 10957,519,"['RU-MOW', 'RU-SPE']",799,https://www.detmir.ru/product/index/id/3405528/
3405574,Конструктор LEGO Dots Брелок Панда 41930,359,"['RU-MOW', 'RU-SPE']",549,https://www.detmir.ru/product/index/id/3405574/
3596920,Конструктор LEGO City Wildlife Спасательный внедорожник для зверей 60301,2299,"['RU-MOW', 'RU-SPE']",3799,https://www.detmir.ru/product/index/id/3596920/
3405644,Конструктор LEGO Star Wars Мандалорец и малыш 75317,1179,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3405644/
3226561,Конструктор LEGO DUPLO Princess Чаепитие у Эльзы и Олафа 10920,1049,"['RU-MOW', 'RU-SPE']",1699,https://www.detmir.ru/product/index/id/3226561/
3758558,Конструктор LEGO Super Mario Фигурки персонажей серия 3 71394,209,"['RU-MOW', 'RU-SPE']",299,https://www.detmir.ru/product/index/id/3758558/
3596972,Конструктор LEGO Ninjago Мотоцикл Кая 71734,559,"['RU-MOW', 'RU-SPE']",799,https://www.detmir.ru/product/index/id/3596972/
3226565,Конструктор LEGO DUPLO Town Киоск-пиццерия 10927,509,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3226565/
3596822,Конструктор LEGO Dots Подставка для карандашей 41936,1039,"['RU-MOW', 'RU-SPE']",1699,https://www.detmir.ru/product/index/id/3596822/
3244586,Конструктор LEGO Ninjago Летающий корабль Мастера Ву 71705,6699,['RU-MOW'],12499,https://www.detmir.ru/product/index/id/3244586/
3226570,Конструктор LEGO Classic Кубики и домики 11008,1039,"['RU-MOW', 'RU-SPE']",1599,https://www.detmir.ru/product/index/id/3226570/
3596843,Конструктор LEGO Dots Брелок для сумки Единорог 41940,379,"['RU-MOW', 'RU-SPE']",549,https://www.detmir.ru/product/index/id/3596843/
3244527,Конструктор LEGO Dots Браслет Мороженое 41910,499,"['RU-MOW', 'RU-SPE']",549,https://www.detmir.ru/product/index/id/3244527/
3187780,Конструктор LEGO Minecraft Мост ифрита 21154,3699,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3187780/
3405549,Конструктор LEGO Friends Кинотеатр Хартлейк-Сити 41448,2589,"['RU-MOW', 'RU-SPE']",4499,https://www.detmir.ru/product/index/id/3405549/
3244529,Конструктор LEGO Dots Фоторамки 41914,1109,"['RU-MOW', 'RU-SPE']",1759,https://www.detmir.ru/product/index/id/3244529/
3226712,Конструктор LEGO Ninjago Императорский храм Безумия 71712,4619,['RU-MOW'],6999,https://www.detmir.ru/product/index/id/3226712/
3244584,Конструктор LEGO Ninjago Бой на штормовом истребителе 71703,1609,"['RU-MOW', 'RU-SPE']",2599,https://www.detmir.ru/product/index/id/3244584/
3142023,Конструктор LEGO DUPLO Town Полицейский участок 10902,2199,"['RU-MOW', 'RU-SPE']",2499,https://www.detmir.ru/product/index/id/3142023/
3596974,Конструктор LEGO Ninjago Дар Судьбы Решающая битва 71749,2189,"['RU-MOW', 'RU-SPE']",3599,https://www.detmir.ru/product/index/id/3596974/
3597030,Конструктор LEGO Super Heroes Корабль Стражей 76193,8959,"['RU-MOW', 'RU-SPE']",14799,https://www.detmir.ru/product/index/id/3597030/
3142046,Конструктор LEGO Technic Спасательный вертолет 42092,2299,"['RU-MOW', 'RU-SPE']",2699,https://www.detmir.ru/product/index/id/3142046/
3244545,Конструктор LEGO Minions Невероятная погоня на мотоцикле 75549,1129,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3244545/
3596840,Конструктор LEGO DOTS Творческий набор для дизайнера 41938,2189,"['RU-MOW', 'RU-SPE']",3599,https://www.detmir.ru/product/index/id/3596840/
3405607,Конструктор LEGO Super Heroes 76170,1329,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3405607/
3405615,Конструктор LEGO Super Mario дополнительный набор ядовитое болото егозы 71383,2119,"['RU-MOW', 'RU-SPE']",3699,https://www.detmir.ru/product/index/id/3405615/
3777569,Конструктор LEGO Friends Новогодний календарь 41690,1999,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3777569/
3226645,Конструктор LEGO Disney Princess Книга приключений Ариэль 43176,1079,"['RU-MOW', 'RU-SPE']",1699,https://www.detmir.ru/product/index/id/3226645/
3594632,Конструктор LEGO Star Wars Шлем Дарта Вейдера 75304,4659,"['RU-MOW', 'RU-SPE']",6999,https://www.detmir.ru/product/index/id/3594632/
3405611,Конструктор LEGO Jurassic World Велоцираптор: спасение на биплане 75942,2379,"['RU-MOW', 'RU-SPE']",2799,https://www.detmir.ru/product/index/id/3405611/
3226590,Конструктор LEGO Creator Монстр-трак 31101,869,"['RU-MOW', 'RU-SPE']",1399,https://www.detmir.ru/product/index/id/3226590/
3200859,Конструктор LEGO Disney Frozen Дорожные приключения Эльзы 41166,1669,"['RU-MOW', 'RU-SPE']",2599,https://www.detmir.ru/product/index/id/3200859/
3596763,Конструктор LEGO Classic Вокруг света 11015,2609,"['RU-MOW', 'RU-SPE']",4499,https://www.detmir.ru/product/index/id/3596763/
3244482,Конструктор LEGO DUPLO Бэтпещера 10919,1999,"['RU-MOW', 'RU-SPE']",2999,https://www.detmir.ru/product/index/id/3244482/
3244544,Конструктор LEGO Minions Тренировочный полёт 75547,2229,"['RU-MOW', 'RU-SPE']",2999,https://www.detmir.ru/product/index/id/3244544/
3405629,Конструктор LEGO Ninjago Легендарные битвы: Зейн против Ниндроида 71731,749,"['RU-MOW', 'RU-SPE']",799,https://www.detmir.ru/product/index/id/3405629/
3405545,Конструктор LEGO Disney Princess Саламандра Бруни 43186,619,"['RU-MOW', 'RU-SPE']",1099,https://www.detmir.ru/product/index/id/3405545/
3596968,Конструктор LEGO Super Mario Нокдаун резноров 71390,4139,"['RU-MOW', 'RU-SPE']",6499,https://www.detmir.ru/product/index/id/3596968/
3405544,Конструктор LEGO Disney Princess Королевская карета Золушки 43192,2229,"['RU-MOW', 'RU-SPE']",3599,https://www.detmir.ru/product/index/id/3405544/
3596876,Конструктор LEGO Technic Полноприводный грузовик-внедорожник Mercedes-Benz Zetros 42129,15599,['RU-MOW'],25999,https://www.detmir.ru/product/index/id/3596876/
3405581,Конструктор LEGO City Fire Пожарный автомобиль 60279,469,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3405581/
3405572,Конструктор LEGO Dots Брелок Нарвал 41928,499,"['RU-MOW', 'RU-SPE']",549,https://www.detmir.ru/product/index/id/3405572/
3187779,Конструктор LEGO Minecraft Шерстяная ферма 21153,1539,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3187779/
3244573,Конструктор LEGO Super Mario Поки из пустыни 71363,1019,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3244573/
3226720,Конструктор LEGO Star Wars Боевой набор Мандалорцы 75267,849,"['RU-MOW', 'RU-SPE']",1399,https://www.detmir.ru/product/index/id/3226720/
3405539,Конструктор LEGO Creator Супербайк 31114,1089,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3405539/
3597051,Конструктор LEGO Jurassic World Побег стигимолоха 76939,2659,"['RU-MOW', 'RU-SPE']",3699,https://www.detmir.ru/product/index/id/3597051/
3596774,Конструктор LEGO Friends Кьюб Оливии для игр 41667,449,"['RU-MOW', 'RU-SPE']",749,https://www.detmir.ru/product/index/id/3596774/
3405628,Конструктор LEGO Ninjago Легендарные битвы: Кай против Армии скелетов 71730,639,"['RU-MOW', 'RU-SPE']",799,https://www.detmir.ru/product/index/id/3405628/
3889883,Конструктор LEGO Super Heroes Битва роботов Человек-Паук против Доктора Осьминога 76198,1799,"['RU-MOW', 'RU-SPE']",-,https://www.detmir.ru/product/index/id/3889883/
3018900,Конструктор LEGO Модели на колёсах LEGO Classic (10715),1819,"['RU-MOW', 'RU-SPE']",1999,https://www.detmir.ru/product/index/id/3018900/
3244574,Конструктор LEGO Super Mario Неприятности в крепости Вомпа 71364,1239,"['RU-MOW', 'RU-SPE']",1799,https://www.detmir.ru/product/index/id/3244574/
